/content/noa_training_1hr/audio/train/hindi
Regional-Ranchi-Hindi-0830-20212293018/sent_55.wav	50240
Regional-Patna-Hindi-1930-2019219201242/sent_52.wav	137600
Regional-Jaipur-Hindi-1230-201951713049/sent_9.wav	116800
Regional-Bhopal-Hindi-1910-2019830201632/sent_20.wav	42560
Regional-Gorakhpur-Hindi-0720-202052682221/sent_11.wav	80320
Regional-Shimla-Hindi-1800-20187520551/sent_12.wav	61120
Regional-Dehradun-Hindi-1830-2019416193639/sent_42.wav	158400
Regional-Shimla-Hindi-1945-2018822203258/sent_8.wav	137920
Regional-Patna-Hindi-0830-2019103194234/sent_20.wav	155200
Regional-Ranchi-Hindi-1900-2021323204856/sent_25.wav	118720
Regional-Gorakhpur-Hindi-0720-20204875144/sent_17.wav	54400
Regional-Patna-Hindi-0830-2019111692155/sent_64.wav	137920
Regional-Dehradun-Hindi-1830-2019129195058/sent_53.wav	38400
Regional-Dehradun-Hindi-1830-20191224194544/sent_44.wav	119680
Regional-Gorakhpur-Hindi-0720-20206675552/sent_61.wav	153920
Regional-Bhopal-Hindi-0705-201982682158/sent_6.wav	107840
Regional-Bhopal-Hindi-1910-202043193051/sent_38.wav	105600
Regional-Bhopal-Hindi-0705-2019102810393/sent_7.wav	122880
Regional-Bhopal-Hindi-1910-20186820158/sent_22.wav	56320
Regional-Shimla-Hindi-1945-20191124201314/sent_44.wav	102720
Regional-Dehradun-Hindi-1830-2018612201317/sent_54.wav	88000
Regional-Shimla-Hindi-1945-202148202926/sent_32.wav	93440
Regional-Itanagar-Hindi-1945-2020615205937/sent_31.wav	46400
Regional-Raipur-Hindi-1910-2018813192727/sent_10.wav	124800
Regional-Gorakhpur-Hindi-0720-20211228242/sent_2.wav	153920
Regional-Jaipur-Hindi-1830-202133191311/sent_48.wav	162560
Regional-Shimla-Hindi-0915-2020622103755/sent_12.wav	174400
Regional-Lucknow-Hindi-1920-201921620236/sent_37.wav	105600
Regional-Bhopal-Hindi-1910-20192720175/sent_52.wav	128000
Regional-Patna-Hindi-0830-20195191513/sent_1.wav	142400
Regional-Raipur-Hindi-1910-2020921193941/sent_60.wav	117440
Regional-Gorakhpur-Hindi-0720-202010127583/sent_11.wav	80320
Regional-Bhopal-Hindi-1910-20181022204552/sent_38.wav	43200
Regional-Shimla-Hindi-1945-20191128202045/sent_7.wav	64320
Regional-Jaipur-Hindi-0900-201913094829/sent_25.wav	89920
Regional-Chandigarh-Hindi-1810-202062121039/sent_11.wav	58560
Regional-Shimla-Hindi-1945-2019621201333/sent_43.wav	148160
Regional-Shimla-Hindi-1945-201865202838/sent_52.wav	159360
Regional-Chandigarh-Hindi-1810-202141519211/sent_27.wav	80640
Regional-Patna-Hindi-1930-2020718204337/sent_41.wav	83520
Regional-Chandigarh-Hindi-1810-20201012193050/sent_31.wav	56960
Regional-Itanagar-Hindi-1945-2019923204143/sent_5.wav	85760
Regional-Ranchi-Hindi-1900-202111204531/sent_20.wav	77440
Regional-Raipur-Hindi-1910-201941819512/sent_34.wav	18560
Regional-Dehradun-Hindi-1830-20196918569/sent_38.wav	135040
Regional-Gorakhpur-Hindi-0720-2019101482730/sent_21.wav	76160
Regional-Patna-Hindi-0830-2020910102918/sent_68.wav	48000
Regional-Gorakhpur-Hindi-1800-2019128183511/sent_10.wav	114240
Regional-Patna-Hindi-0830-2020415102134/sent_57.wav	169600
Regional-Gorakhpur-Hindi-0720-20208108323/sent_26.wav	165120
Regional-Patna-Hindi-1930-201812320640/sent_65.wav	48960
Regional-Patna-Hindi-0830-20181216101557/sent_51.wav	171200
Regional-Raipur-Hindi-1910-2020612193348/sent_24.wav	53440
Regional-Bhopal-Hindi-1910-201877194615/sent_66.wav	139840
Regional-Raipur-Hindi-1910-20201221195713/sent_97.wav	80000
Regional-Chandigarh-Hindi-1810-202081918552/sent_23.wav	50240
Regional-Jaipur-Hindi-1830-201955193639/sent_15.wav	150720
Regional-Bhopal-Hindi-1430-201859152556/sent_24.wav	74560
Regional-Patna-Hindi-1930-202019201910/sent_7.wav	63040
Regional-Raipur-Hindi-1910-20181222195549/sent_32.wav	35840
Regional-Dehradun-Hindi-1830-2018830193227/sent_48.wav	139200
Regional-Bhopal-Hindi-0705-2020121594131/sent_38.wav	176000
Regional-Patna-Hindi-0830-20199492819/sent_41.wav	86080
Regional-Raipur-Hindi-1910-20201130193335/sent_73.wav	59840
Regional-Shimla-Hindi-1945-201853205517/sent_23.wav	286720
Regional-Shimla-Hindi-1945-2020108203933/sent_16.wav	67200
Regional-Gorakhpur-Hindi-0720-2021428253/sent_24.wav	267520
Regional-Shimla-Hindi-1945-20191229203814/sent_44.wav	19200
Regional-Patna-Hindi-0830-20186129281/sent_23.wav	122560
Regional-Patna-Hindi-0830-20191991242/sent_51.wav	89280
Regional-Gorakhpur-Hindi-1800-2021110193257/sent_23.wav	101120
Regional-Patna-Hindi-1930-2018827204752/sent_44.wav	149440
Regional-Jaipur-Hindi-1830-202021821830/sent_15.wav	96000
Regional-Itanagar-Hindi-1945-20181115203735/sent_15.wav	157440
Regional-Ranchi-Hindi-1310-202121414252/sent_22.wav	69120
Regional-Shimla-Hindi-1945-2019712202428/sent_33.wav	120000
Regional-Dehradun-Hindi-1830-201912919538/sent_20.wav	71360
Regional-Raipur-Hindi-1910-202111120319/sent_10.wav	96000
Regional-Patna-Hindi-0830-2020613101414/sent_76.wav	163840
Regional-Raipur-Hindi-1910-2020111194051/sent_60.wav	67200
Regional-Bhopal-Hindi-0705-202071975054/sent_58.wav	76160
Regional-Bhopal-Hindi-1430-2018924145642/sent_23.wav	66880
Regional-Gorakhpur-Hindi-0720-2020122375031/sent_9.wav	94080
Regional-Raipur-Hindi-1910-201810219353/sent_60.wav	53120
Regional-Shimla-Hindi-1800-2019111193518/sent_11.wav	128960
Regional-Patna-Hindi-0830-2019329618/sent_6.wav	157760
Regional-Patna-Hindi-0830-2020620134114/sent_24.wav	86720
Regional-Bhopal-Hindi-0705-201810168277/sent_11.wav	84800
Regional-Itanagar-Hindi-1945-2019128203152/sent_22.wav	240640
Regional-Gorakhpur-Hindi-0720-2018826830/sent_35.wav	121280
Regional-Shimla-Hindi-1945-202011142336/sent_14.wav	132800
Regional-Ranchi-Hindi-1310-202111142625/sent_47.wav	130560
Regional-Jaipur-Hindi-1830-201954201749/sent_61.wav	73920
Regional-Gorakhpur-Hindi-0720-201991082249/sent_54.wav	58240
Regional-Patna-Hindi-1930-2018923201855/sent_44.wav	73600
Regional-Shimla-Hindi-1945-2018715234912/sent_63.wav	47360
Regional-Shimla-Hindi-0915-2019621027/sent_9.wav	58240
Regional-Jaipur-Hindi-1830-2020512193213/sent_40.wav	126080
Regional-Shimla-Hindi-0915-201992595914/sent_15.wav	152640
Regional-Bhopal-Hindi-1910-20209519539/sent_22.wav	148160
Regional-Patna-Hindi-0830-20181018101240/sent_57.wav	120640
Regional-Shimla-Hindi-0915-201981094019/sent_11.wav	205120
Regional-Gorakhpur-Hindi-0720-201943082146/sent_42.wav	64960
Regional-Raipur-Hindi-1910-2020825202358/sent_59.wav	84800
Regional-Raipur-Hindi-1910-20189520331/sent_22.wav	128000
Regional-Jaipur-Hindi-1230-202132132957/sent_28.wav	75840
Regional-Gorakhpur-Hindi-0720-20201158330/sent_50.wav	48000
Regional-Chandigarh-Hindi-1810-201910619316/sent_5.wav	107200
Regional-Dehradun-Hindi-1830-201993019527/sent_23.wav	94720
Regional-Raipur-Hindi-1910-2020730194455/sent_102.wav	97280
Regional-Patna-Hindi-0830-202053115342/sent_55.wav	64640
Regional-Chandigarh-Hindi-1810-201910131983/sent_40.wav	66560
Regional-Ranchi-Hindi-1900-20214421815/sent_45.wav	92800
Regional-Patna-Hindi-1930-20202421138/sent_26.wav	85760
Regional-Patna-Hindi-0830-202132711172/sent_54.wav	146880
Regional-Chandigarh-Hindi-1810-20211521149/sent_11.wav	87680
Regional-Gorakhpur-Hindi-0720-2020927527/sent_27.wav	156160
Regional-Ranchi-Hindi-1900-202010820536/sent_48.wav	135360
Regional-Patna-Hindi-0830-202021192318/sent_5.wav	188480
Regional-Raipur-Hindi-1910-20205521114/sent_105.wav	100800
Regional-Shimla-Hindi-1800-201888195511/sent_9.wav	164480
Regional-Dehradun-Hindi-1830-20201117192545/sent_26.wav	131520
Regional-Chandigarh-Hindi-1810-2020916192228/sent_26.wav	84480
Regional-Raipur-Hindi-1910-2020124203431/sent_65.wav	59520
Regional-Jaipur-Hindi-1830-2020415191633/sent_64.wav	77120
Regional-Ranchi-Hindi-1900-2020122719545/sent_31.wav	162880
Regional-Jaipur-Hindi-1830-2020122021751/sent_36.wav	132800
Regional-Raipur-Hindi-1910-20212252001/sent_59.wav	113600
Regional-Patna-Hindi-0830-20212711220/sent_91.wav	142080
Regional-Ranchi-Hindi-1310-2021429134428/sent_71.wav	58560
Regional-Ranchi-Hindi-1310-202082114125/sent_54.wav	92480
Regional-Lucknow-Hindi-1920-20191220204014/sent_27.wav	40320
Regional-Shimla-Hindi-0915-201932493436/sent_31.wav	92800
Regional-Patna-Hindi-0830-202021891739/sent_24.wav	107520
Regional-Chandigarh-Hindi-1810-202122619301/sent_8.wav	174400
Regional-Patna-Hindi-1930-2021118203345/sent_5.wav	67520
Regional-Patna-Hindi-0830-201872292648/sent_14.wav	101760
Regional-Ranchi-Hindi-1900-202121520389/sent_38.wav	94720
Regional-Jaipur-Hindi-1830-202095192555/sent_2.wav	155520
Regional-Itanagar-Hindi-1945-201921320646/sent_26.wav	230080
Regional-Bhopal-Hindi-1910-20194142056/sent_54.wav	89600
Regional-Ranchi-Hindi-0830-2020629101917/sent_54.wav	65280
Regional-Shimla-Hindi-1945-2021327204954/sent_14.wav	256000
Regional-Bhopal-Hindi-1910-20181024193753/sent_7.wav	26240
Regional-Chandigarh-Hindi-1810-202113202948/sent_50.wav	71680
Regional-Patna-Hindi-1930-2019729204937/sent_56.wav	98880
Regional-Jaipur-Hindi-0900-2020618101225/sent_27.wav	152640
Regional-Bhopal-Hindi-0705-202011274610/sent_54.wav	91840
Regional-Jaipur-Hindi-1830-2019920194733/sent_25.wav	270080
Regional-Dehradun-Hindi-1830-201882519923/sent_30.wav	151360
Regional-Shimla-Hindi-1945-202053021027/sent_2.wav	117440
Regional-Ranchi-Hindi-1900-2020815205931/sent_9.wav	100480
Regional-Shimla-Hindi-0915-2019811102654/sent_14.wav	158720
Regional-Bhopal-Hindi-0705-2019418451/sent_16.wav	116480
Regional-Jaipur-Hindi-1830-201945194650/sent_8.wav	155200
Regional-Ranchi-Hindi-1310-2020127134825/sent_6.wav	75840
Regional-Shimla-Hindi-0915-202051995549/sent_9.wav	150080
Regional-Shimla-Hindi-0915-20181122105245/sent_10.wav	69120
Regional-Bhopal-Hindi-1910-202052320656/sent_12.wav	91520
Regional-Jaipur-Hindi-1830-2020331194338/sent_25.wav	73600
Regional-Raipur-Hindi-1910-20191115192856/sent_26.wav	81600
Regional-Gorakhpur-Hindi-0720-20196138736/sent_70.wav	152640
Regional-Patna-Hindi-1930-2019102120026/sent_53.wav	167360
Regional-Jaipur-Hindi-1230-2018910125923/sent_39.wav	28800
Regional-Gorakhpur-Hindi-0720-202011775736/sent_45.wav	156480
Regional-Shimla-Hindi-1945-20214421830/sent_17.wav	31360
Regional-Bhopal-Hindi-1910-2021110195732/sent_25.wav	156800
Regional-Shimla-Hindi-1945-20201110201350/sent_14.wav	76160
Regional-Shimla-Hindi-0915-201972102120/sent_22.wav	108480
Regional-Raipur-Hindi-1910-2019529194918/sent_31.wav	54720
Regional-Jaipur-Hindi-1830-2021129203433/sent_35.wav	176640
Regional-Patna-Hindi-1930-20181212201655/sent_39.wav	130240
Regional-Patna-Hindi-0830-201912693530/sent_24.wav	52800
Regional-Jaipur-Hindi-1830-20191031192358/sent_23.wav	62400
Regional-Patna-Hindi-0830-2018111410321/sent_7.wav	170240
Regional-Dehradun-Hindi-1830-20209818545/sent_36.wav	85440
Regional-Bhopal-Hindi-1430-202012918536/sent_19.wav	61760
Regional-Ranchi-Hindi-1900-202111204531/sent_60.wav	73280
Regional-Bhopal-Hindi-1910-2019730205611/sent_42.wav	187520
Regional-Bhopal-Hindi-1910-201810622321/sent_34.wav	76160
Regional-Lucknow-Hindi-1920-2020113194342/sent_23.wav	171200
Regional-Patna-Hindi-0830-20201120104614/sent_5.wav	86400
Regional-Jaipur-Hindi-1230-201912135048/sent_32.wav	62720
Regional-Jaipur-Hindi-0900-201892494450/sent_3.wav	265600
Regional-Shimla-Hindi-1800-2018102193431/sent_23.wav	84800
Regional-Itanagar-Hindi-1945-20181028201458/sent_12.wav	228480
Regional-Patna-Hindi-1930-2020319201715/sent_64.wav	72000
Regional-Raipur-Hindi-1910-2021310195642/sent_31.wav	70720
Regional-Shimla-Hindi-1800-2019813181728/sent_24.wav	88640
Regional-Patna-Hindi-0830-2021410101445/sent_40.wav	120960
Regional-Patna-Hindi-1930-2019113020658/sent_29.wav	323520
Regional-Patna-Hindi-1930-20211521958/sent_79.wav	65920
Regional-Patna-Hindi-0830-2021217105720/sent_36.wav	67840
Regional-Patna-Hindi-0830-201872893619/sent_54.wav	73600
Regional-Raipur-Hindi-1910-2020622204526/sent_62.wav	72320
Regional-Ranchi-Hindi-0830-202132493147/sent_11.wav	18560
Regional-Bhopal-Hindi-1430-201912814554/sent_5.wav	106240
Regional-Jaipur-Hindi-0900-20181216101339/sent_47.wav	78080
Regional-Dehradun-Hindi-1830-202059185332/sent_10.wav	29760
Regional-Chandigarh-Hindi-1810-201923191139/sent_52.wav	67200
Regional-Bhopal-Hindi-1430-201862515221/sent_32.wav	65600
Regional-Bhopal-Hindi-1910-2020214215414/sent_48.wav	79360
Regional-Patna-Hindi-1930-201992620851/sent_17.wav	107200
Regional-Bhopal-Hindi-1910-201941520234/sent_63.wav	64960
Regional-Jaipur-Hindi-1230-20201211133540/sent_36.wav	58240
Regional-Patna-Hindi-1930-2020529205818/sent_84.wav	74240
Regional-Patna-Hindi-1930-2020112213853/sent_40.wav	100480
Regional-Bhopal-Hindi-0705-2020121783438/sent_38.wav	124160
Regional-Itanagar-Hindi-1945-2021328204639/sent_1.wav	28480
Regional-Bhopal-Hindi-1430-2020330143740/sent_13.wav	201280
Regional-Ranchi-Hindi-1310-2020514141624/sent_20.wav	71680
Regional-Patna-Hindi-1930-201932220847/sent_51.wav	170880
Regional-Gorakhpur-Hindi-1800-2018916191525/sent_8.wav	123520
Regional-Chandigarh-Hindi-1810-20191116191220/sent_13.wav	325440
Regional-Raipur-Hindi-1910-2019813194148/sent_64.wav	117440
Regional-Dehradun-Hindi-1830-2018831192210/sent_5.wav	50560
Regional-Shimla-Hindi-1945-202141220479/sent_28.wav	132800
Regional-Raipur-Hindi-1910-202089193755/sent_58.wav	80320
Regional-Patna-Hindi-0830-2020103010120/sent_74.wav	81920
Regional-Patna-Hindi-0830-2020710112152/sent_56.wav	138880
Regional-Shimla-Hindi-1945-202081211910/sent_37.wav	45120
Regional-Dehradun-Hindi-1830-2020125194816/sent_3.wav	129920
Regional-Itanagar-Hindi-1945-2018104201439/sent_17.wav	169600
Regional-Shimla-Hindi-0915-20187492950/sent_32.wav	73280
Regional-Patna-Hindi-1930-2019815201130/sent_62.wav	47040
Regional-Jaipur-Hindi-1830-202010119340/sent_31.wav	101120
Regional-Lucknow-Hindi-1920-2019820203532/sent_6.wav	91840
Regional-Patna-Hindi-1930-20201021205629/sent_50.wav	163200
Regional-Raipur-Hindi-1910-2020919211136/sent_31.wav	72640
Regional-Bhopal-Hindi-0705-201891612819/sent_11.wav	77120
Regional-Bhopal-Hindi-1910-202022019517/sent_35.wav	57600
Regional-Lucknow-Hindi-1920-201996195151/sent_53.wav	90240
Regional-Dehradun-Hindi-1830-2019421191432/sent_7.wav	79680
Regional-Dehradun-Hindi-1830-202112194916/sent_24.wav	44800
Regional-Bhopal-Hindi-0705-201953174154/sent_52.wav	115200
Regional-Lucknow-Hindi-1920-202018194050/sent_36.wav	131200
Regional-Jaipur-Hindi-1830-202079194630/sent_3.wav	114560
Regional-Patna-Hindi-0830-201951585929/sent_20.wav	155520
Regional-Bhopal-Hindi-1910-202017202817/sent_42.wav	80960
Regional-Raipur-Hindi-1910-2021215201043/sent_62.wav	101760
Regional-Shimla-Hindi-1800-201962219215/sent_6.wav	145920
Regional-Lucknow-Hindi-1920-20201014201319/sent_9.wav	210880
Regional-Raipur-Hindi-1910-2020616195341/sent_73.wav	72320
Regional-Itanagar-Hindi-1945-2018109201624/sent_31.wav	138880
Regional-Ranchi-Hindi-1310-2020611135858/sent_6.wav	223040
Regional-Jaipur-Hindi-1230-20185113953/sent_14.wav	62080
Regional-Bhopal-Hindi-1430-2019830151026/sent_29.wav	66880
Regional-Shimla-Hindi-1945-2019130201659/sent_67.wav	109440
Regional-Gorakhpur-Hindi-1800-202011191433/sent_9.wav	99200
Regional-Bhopal-Hindi-1430-201913014550/sent_12.wav	116800
Regional-Patna-Hindi-0830-201922193216/sent_3.wav	64320
Regional-Raipur-Hindi-1910-202142919369/sent_54.wav	68800
Regional-Lucknow-Hindi-1920-2019115195155/sent_54.wav	100480
Regional-Patna-Hindi-1930-2019103020816/sent_39.wav	151360
Regional-Bhopal-Hindi-1430-201810715108/sent_17.wav	122880
Regional-Bhopal-Hindi-1910-20201214201839/sent_51.wav	36160
Regional-Chandigarh-Hindi-1810-20201024191230/sent_10.wav	188160
Regional-Shimla-Hindi-1800-2019121019345/sent_15.wav	101760
Regional-Dehradun-Hindi-1830-2019421191432/sent_6.wav	97280
Regional-Ranchi-Hindi-1310-20201125135715/sent_9.wav	141120
Regional-Patna-Hindi-1930-2019422204951/sent_29.wav	294080
Regional-Lucknow-Hindi-1920-20181114194419/sent_36.wav	138240
Regional-Chandigarh-Hindi-1810-2020213194146/sent_37.wav	145920
Regional-Patna-Hindi-1930-202082320495/sent_106.wav	168640
Regional-Patna-Hindi-0830-202098105851/sent_73.wav	111680
Regional-Patna-Hindi-1930-2019210195710/sent_32.wav	96000
Regional-Jaipur-Hindi-1830-2020102020128/sent_40.wav	122880
Regional-Shimla-Hindi-1945-2021218202329/sent_25.wav	172480
Regional-Ranchi-Hindi-0830-202113195226/sent_81.wav	107200
Regional-Jaipur-Hindi-1830-201933203227/sent_28.wav	191680
Regional-Dehradun-Hindi-1830-202011719130/sent_65.wav	80320
Regional-Gorakhpur-Hindi-0720-20213874859/sent_32.wav	96320
Regional-Shimla-Hindi-1945-2018827204829/sent_60.wav	103040
Regional-Chandigarh-Hindi-1810-201832720292/sent_23.wav	117440
Regional-Patna-Hindi-0830-2021421104222/sent_56.wav	93440
Regional-Jaipur-Hindi-1830-2019330195059/sent_3.wav	107200
Regional-Ranchi-Hindi-1310-202122814101/sent_70.wav	179840
Regional-Lucknow-Hindi-1920-202032920741/sent_8.wav	148160
Regional-Chandigarh-Hindi-1810-2020413205437/sent_30.wav	109120
Regional-Bhopal-Hindi-0705-2018102573612/sent_46.wav	34240
Regional-Shimla-Hindi-1945-20181220202847/sent_59.wav	97280
Regional-Gorakhpur-Hindi-0720-201912148167/sent_61.wav	60160
Regional-Chandigarh-Hindi-1810-20199171941/sent_5.wav	165760
Regional-Shimla-Hindi-0915-2018499552/sent_17.wav	97600
Regional-Jaipur-Hindi-0900-2020121121449/sent_35.wav	71680
Regional-Patna-Hindi-0830-20208911012/sent_95.wav	63680
Regional-Lucknow-Hindi-1920-20181120194721/sent_63.wav	95040
Regional-Patna-Hindi-1930-2021424204723/sent_57.wav	52160
Regional-Gorakhpur-Hindi-0720-20214188651/sent_39.wav	58560
Regional-Dehradun-Hindi-1830-2019109191634/sent_4.wav	113920
Regional-Shimla-Hindi-0915-20209810575/sent_28.wav	74560
Regional-Shimla-Hindi-0915-201929101926/sent_23.wav	105920
Regional-Jaipur-Hindi-0900-20181027113933/sent_21.wav	137600
Regional-Patna-Hindi-0830-2019112892827/sent_9.wav	47040
Regional-Gorakhpur-Hindi-0720-20181288728/sent_9.wav	139520
Regional-Itanagar-Hindi-1945-2021226201348/sent_41.wav	151360
Regional-Jaipur-Hindi-0900-2020839372/sent_43.wav	130880
Regional-Gorakhpur-Hindi-1800-2020215183526/sent_38.wav	119040
Regional-Gorakhpur-Hindi-0720-201951475853/sent_56.wav	217280
Regional-Jaipur-Hindi-1830-2019921201913/sent_10.wav	189440
Regional-Shimla-Hindi-0915-2018101593859/sent_20.wav	207680
Regional-Ranchi-Hindi-1900-202121320115/sent_51.wav	92160
Regional-Bhopal-Hindi-0705-2019121310437/sent_23.wav	101440
Regional-Ranchi-Hindi-1900-2021112193824/sent_77.wav	122560
Regional-Jaipur-Hindi-1830-2020121419525/sent_42.wav	32640
Regional-Shimla-Hindi-0915-202061695916/sent_29.wav	185280
Regional-Gorakhpur-Hindi-0720-202141185349/sent_11.wav	134400
Regional-Dehradun-Hindi-1830-201865191327/sent_37.wav	87680
Regional-Dehradun-Hindi-1830-2019126192918/sent_42.wav	54400
Regional-Bhopal-Hindi-1430-2021213141739/sent_24.wav	109120
Regional-Gorakhpur-Hindi-0720-20203118750/sent_25.wav	130240
Regional-Shimla-Hindi-1800-2020219194649/sent_14.wav	191680
Regional-Shimla-Hindi-1800-201848192212/sent_28.wav	123840
Regional-Patna-Hindi-1930-20181211202435/sent_33.wav	86080
Regional-Shimla-Hindi-1945-2020310205611/sent_35.wav	48640
Regional-Lucknow-Hindi-1920-201872820570/sent_12.wav	231680
Regional-Gorakhpur-Hindi-1800-2019106184812/sent_20.wav	85440
Regional-Gorakhpur-Hindi-0720-202012382745/sent_34.wav	101760
Regional-Jaipur-Hindi-1830-2019328193645/sent_69.wav	49600
Regional-Lucknow-Hindi-1920-2019612195031/sent_28.wav	88000
Regional-Raipur-Hindi-1910-2020311194016/sent_69.wav	99840
Regional-Raipur-Hindi-1910-201966203748/sent_53.wav	67840
Regional-Bhopal-Hindi-1430-201921414440/sent_25.wav	47040
Regional-Shimla-Hindi-1945-20191016201457/sent_40.wav	59200
Regional-Shimla-Hindi-0915-20201694416/sent_28.wav	64640
Regional-Itanagar-Hindi-1945-2021118203129/sent_4.wav	171520
Regional-Ranchi-Hindi-0830-202132393143/sent_74.wav	353280
Regional-Chandigarh-Hindi-1810-202063194717/sent_22.wav	288640
Regional-Patna-Hindi-0830-2020911103050/sent_48.wav	77120
Regional-Jaipur-Hindi-1830-2019829193628/sent_48.wav	87680
Regional-Bhopal-Hindi-0705-20193593412/sent_32.wav	236480
Regional-Gorakhpur-Hindi-1800-20215720755/sent_32.wav	97600
Regional-Ranchi-Hindi-1310-20209301494/sent_42.wav	48000
Regional-Gorakhpur-Hindi-0720-20213288038/sent_59.wav	95680
Regional-Chandigarh-Hindi-1810-20201017211022/sent_27.wav	84480
Regional-Patna-Hindi-1930-2019122203332/sent_47.wav	108800
Regional-Jaipur-Hindi-0900-2021426101127/sent_31.wav	54080
Regional-Chandigarh-Hindi-1810-202018191821/sent_11.wav	120320
Regional-Shimla-Hindi-1800-202057182053/sent_16.wav	136000
Regional-Shimla-Hindi-1945-202132220196/sent_24.wav	83840
Regional-Dehradun-Hindi-1830-201956184924/sent_68.wav	86720
Regional-Raipur-Hindi-1910-20181225194139/sent_57.wav	181760
Regional-Gorakhpur-Hindi-0720-20191228534/sent_21.wav	99520
Regional-Ranchi-Hindi-1900-2020102219412/sent_6.wav	89600
Regional-Bhopal-Hindi-0705-202082682539/sent_19.wav	109760
Regional-Ranchi-Hindi-1310-202142714241/sent_8.wav	62080
